id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
56281.jpg,Women,Apparel,Innerwear,Bra,Purple,Summer,2017.0,Casual,Biara Women Purple Bra
41236.jpg,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Gini and Jony Kids Girls Black Capris
10494.jpg,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Women Blue Polo Tshirts
57353.jpg,Women,Apparel,Innerwear,Bra,Grey,Winter,2015.0,Casual,Amante Grey Full-Coverage T-shirt Bra BGSI01
55299.jpg,Women,Personal Care,Makeup,Eyeshadow,Bronze,Spring,2017.0,Casual,Lakme Absolute Eye Chromatic Day Shimmer Baked Eye Shadow
9433.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Air Max+ 2011 White Sports Shoes
51639.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch ME3022
3935.jpg,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Jealous 21 Women's Yellow Miss T-shirt
23219.jpg,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Aneri Women Shalini Cream Kurta
18858.jpg,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Generation Red Polo Tshirt
58586.jpg,Women,Accessories,Jewellery,Necklace and Chains,Orange,Winter,2016.0,Casual,ToniQ Women Orange Necklace
59454.jpg,Men,Apparel,Topwear,Shirts,Black,Fall,2012.0,Formal,Arrow New York Men Black Check Shirt
10209.jpg,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Murcia Women Kkhh Grey Handbags
40579.jpg,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012.0,Ethnic,W Women Navy Blue Kurta
45837.jpg,Women,Apparel,Topwear,Kurtas,Magenta,Summer,2012.0,Ethnic,Vishudh Women Magenta Kurta
10807.jpg,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men Stampede Printed Stripe Black Shirts
45239.jpg,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO Baby-G Women Black Dial Analogue & Digital Watch BX004
15549.jpg,Men,Accessories,Socks,Socks,Black,Fall,2012.0,Sports,Fila Men Pack of 3 Socks
38651.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,Nike Men Transform Black Sports Shoes
4922.jpg,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Gini and Jony Girl's Viona Pack of 3 Tee Infant Kidswear
39783.jpg,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Formal,Peter England Men Maroon Formal Shirt
41699.jpg,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Navy Blue,Summer,2016.0,Casual,DC Comics Men Blue Printed Lounge Pants
26559.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Lee Cooper Men Black Shoes
18256.jpg,Women,Apparel,Topwear,Kurtas,Multi,Fall,2011.0,Ethnic,Aneri Women Anrtara Multi Kurta
9601.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Blue White Shirts
48526.jpg,Men,Footwear,Flip Flops,Flip Flops,Brown,Fall,2012.0,Casual,Calvin Klein Men Brown Flip Flops
23817.jpg,Unisex,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Puma Unisex Black Wave Flip Flops
55897.jpg,Women,Personal Care,Nails,Nail Polish,Orange,Spring,2017.0,Casual,Colorbar Orange Mimosa Nail Lacquer 01
6649.jpg,Men,Footwear,Shoes,Sports Shoes,Yellow,Summer,2011.0,Sports,Nike Men's Air Max Tailwind 3 Black Yellow Shoe
54945.jpg,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012.0,Casual,Do u speak green Men Cream T-Shirt
53738.jpg,Men,Apparel,Bottomwear,Track Pants,White,Summer,2012.0,Casual,ADIDAS Men White Track Pant
57398.jpg,Women,Apparel,Innerwear,Briefs,Black,Winter,2015.0,Casual,Amante Women Black Briefs PGDI03
18632.jpg,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men GP Speed Red Tshirts
30058.jpg,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Skagen Men Brown Dial Watch
50981.jpg,Women,Apparel,Loungewear and Nightwear,Nightdress,Brown,Summer,2017.0,Casual,Enamor Women Brown Nightdress
29949.jpg,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Police Women White Dial Watch PL13090JSG-28C
49090.jpg,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017.0,Casual,Deborah 24 Ore Lip Liner 203
30864.jpg,Women,Apparel,Topwear,Kurtas,Magenta,Summer,2012.0,Ethnic,Fabindia Women Magenta Kurta
26901.jpg,Women,Apparel,Topwear,Tops,Turquoise Blue,Summer,2012.0,Casual,Jealous 21 Women Printed Turquoise Blue Top
9057.jpg,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Women Adi Light White Sports Shoes
43798.jpg,Women,Accessories,Jewellery,Earrings,Gold,Fall,2012.0,Ethnic,Royal Diadem Black Earrings
48370.jpg,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Casual,French Connection Men Brown & Beige Shirt
6823.jpg,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Timberland Men Black Floater
18400.jpg,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Skechers Men Fusion Grey Shoe
8185.jpg,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Locomotive Men Check Lafeu Grey Shirts
17448.jpg,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,CASIO ENTICER Men Steel-Toned Analogue Watch BS121
28295.jpg,Women,Accessories,Eyewear,Sunglasses,White,Winter,2016.0,Casual,Fastrack Women White Sunglasses
47338.jpg,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,Baggit Women Orange Frankie Eva Handbag
4748.jpg,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,ADIDAS Men's Perf Str Polo White Green T-Shirt
57996.jpg,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Latin Quarters Women Black Dress
21916.jpg,Women,Apparel,Apparel Set,Kurta Sets,Green,Fall,2011.0,Ethnic,Biba Women Green & Black Printed Churidar Kurta with Dupatta
56078.jpg,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,Casual,Colorbar Star Shine Bewitch Lip Gloss 018
24458.jpg,Women,Footwear,Flip Flops,Flip Flops,Purple,Summer,2012.0,Casual,Nike Women Solarsoft Thong Purple Flip Flops
58324.jpg,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2010.0,Casual,Lotto Men Black Flip Flops
37289.jpg,Women,Accessories,Watches,Watches,Steel,Summer,2017.0,Casual,Casio Enticer Women Silver Analogue Watches (A380) LTP-2069D-7A2VDF
41209.jpg,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Women Black Sports Shoes
14837.jpg,Men,Accessories,Belts,Belts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Black Belt
2679.jpg,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's You Are Being Black T-shirt
50975.jpg,Women,Apparel,Innerwear,Bra,Black,Summer,2017.0,Casual,Enamor Black Lift Bra
8343.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men Slimsoll Black Sports Shoes
46810.jpg,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Nike Women Yellow T-shirt
19714.jpg,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,United Colors of Benetton Men Check Purple Shirt
27827.jpg,Men,Accessories,Belts,Belts,Black,Summer,2013.0,Casual,Bulchee Men Black Leather Belt
30890.jpg,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Fabindia Women Black Kantha Kurta
28053.jpg,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Jockey ELANCE Men Navy Blue Pack of 2 Briefs 1009
22569.jpg,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Check Blue Shirt
19526.jpg,Men,Apparel,Topwear,Sweaters,Black,Summer,2011.0,Casual,United Colors of Benetton Men Striped Black Sweater
7905.jpg,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Proline Men Green Polo T-shirt
3599.jpg,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Puma Deccan Chargers Women Jersey
28261.jpg,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,18+ Men Dare Deo
7139.jpg,Women,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers For Her Women Light Work Red Check Shirts
58116.jpg,Women,Accessories,Jewellery,Pendant,Silver,Fall,2012.0,Casual,Rreverie Women Silver & Brown Pendant
10699.jpg,Women,Accessories,Watches,Watches,Orange,Winter,2016.0,Casual,Esprit Women Houston Yellow Ice Orange Watches
37887.jpg,Unisex,Accessories,Socks,Socks,Red,Summer,2016.0,Casual,Happy Socks Unisex Red Socks
20830.jpg,Unisex,Accessories,Bags,Handbags,Navy Blue,Summer,2011.0,Sports,Nike Unisex Solid Navy Blue Bag
19142.jpg,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lotto Men Rapid Black Sandals
8515.jpg,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2011.0,Sports,Nike Unisex Ultimatum Max Grey Backpacks
31728.jpg,Women,Accessories,Jewellery,Pendant,Purple,Winter,2016.0,Ethnic,Fabindia Women Anusuya Maroon Pendant
28605.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Casual,Nike Men Dunk High Black Shoes
20468.jpg,Women,Accessories,Wallets,Wallets,Purple,Winter,2015.0,Casual,Baggit Women Udaan Jhuti Purple Wallet
25926.jpg,Women,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Femella Women Red T-shirt
44911.jpg,Men,Apparel,Bottomwear,Tracksuits,Black,Summer,2012.0,Casual,Puma Men Black Logo Woven Tracksuit
38497.jpg,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,2012.0,Casual,Palm Tree Boys Yellow T-shirt
58740.jpg,Men,Apparel,Topwear,Tshirts,Pink,Fall,2012.0,Casual,Puma Men Pink T-shirt
5038.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Fila Men's Galliant White Shoe
11921.jpg,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2015.0,Formal,Franco Leone Men Brown Leather Formal Shoes
57708.jpg,Women,Personal Care,Lips,Lip Liner,Red,Spring,2017.0,Casual,Lotus Herbals Seduction Red Fire Lip Contour Definer 52
5804.jpg,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Jealous 21 Women's Blue Jegging
25328.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO Edifice Men Black Dial Chronograph Watch EX030
39777.jpg,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Peter England Men Blue Casual Shirt
22931.jpg,Women,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Fastrack Women Grey Dial Watch 9912PP12
8727.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Blue Check Shirt
12798.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Nike Men Arsenal Navy Blue Jersey
35986.jpg,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Flying Machine Women Cotton Purple T-shirt
19370.jpg,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Redtape Men Tango Black Formal Shoes
34854.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Wylle Black Shoes
55863.jpg,Women,Personal Care,Nails,Nail Polish,Blue,Spring,2017.0,Casual,Colorbar Blue Topaz Nail Lacquer 91
34068.jpg,Women,Footwear,Shoes,Heels,Black,Fall,2012.0,Formal,Clarks Women Cash Box Leather Black Heeled Shoes
28437.jpg,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Chronograph Watch NY8080
45230.jpg,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,CASIO Men White Dial & Digital Watches AD146
4117.jpg,Unisex,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Puma Unisex Punk White Blue Shoe
15540.jpg,Unisex,Accessories,Headwear,Caps,Navy Blue,Summer,2011.0,Sports,Fila Unisex Solid Navy Blue Caps
56627.jpg,Women,Personal Care,Skin,Face Moisturisers,Gold,Spring,2017.0,Casual,Olay Total Effects 7 in One Anti-Ageing Day Cream
32362.jpg,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Q&Q Men Grey Dial Analogue Watch Q708J214Y
38658.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Court Majestic White Sports Shoes
40742.jpg,Unisex,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Converse Unisex Black Flip Flops
10032.jpg,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men AS FCB Core T Black T-shirts
27482.jpg,Women,Apparel,Innerwear,Bra,Pink,Winter,2015.0,Casual,Jockey Essence Pink Bra 2004
54170.jpg,Women,Accessories,Jewellery,Necklace and Chains,Magenta,Fall,2010.0,Casual,Femella Magenta & Grey Necklace
9608.jpg,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Stripes White Shirts
3332.jpg,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,RCB Boys Fangear Tee
42015.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men White Vermont Shoes
6640.jpg,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Women Air Max Turbulence Grey Pink Shoe
34095.jpg,Girls,Apparel,Dress,Dresses,Off White,Summer,2012.0,Casual,Doodle Girls Printed Multi Coloured Dress
51402.jpg,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Men Light Blue Shirt
42829.jpg,Unisex,Sporting Goods,Wristbands,Wristbands,White,Summer,2012.0,Sports,Nike Unisex Swoosh White Wristbands
35147.jpg,Women,Accessories,Bags,Handbags,White,Summer,2012.0,Casual,Allen Solly Woman White Handbag
30607.jpg,Men,Apparel,Bottomwear,Track Pants,Charcoal,Fall,2012.0,Sports,Nike Men Charcoal Track Pants
13485.jpg,Women,Footwear,Shoes,Heels,Black,Fall,2011.0,Formal,Rocia Women Rocia Black Formal Shoe Black Formal Shoes
54342.jpg,Women,Apparel,Bottomwear,Leggings,Blue,Summer,2012.0,Casual,BIBA OUTLET Women Blue Premium Cotton Leggings
55290.jpg,Women,Personal Care,Lips,Lip Gloss,Mauve,Summer,2019.0,Casual,Lakme Absolute Plump & Shine Plumshine Lip Gloss 3 ml
12557.jpg,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Tantra Men Red Printed T-shirt
3100.jpg,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Probase Men's Spirit Blue T-shirt
23210.jpg,Women,Apparel,Topwear,Tops,Brown,Fall,2011.0,Ethnic,Aneri Women Sequin Brown Top
17025.jpg,Men,Footwear,Flip Flops,Flip Flops,White,Summer,2013.0,Casual,Gas Men Beach Slipper
6472.jpg,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,ADIDAS Wmen's Free Soul White T-shirt
18851.jpg,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Head Red Tshirt
19983.jpg,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Blue Striped T-shirt
46687.jpg,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Rasasi Women Confidence Perfume
51630.jpg,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fossil Women White Dial Chronograph Watch ES2944
21547.jpg,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Kiara Women Small Pocket Purple Handbag
15772.jpg,Men,Apparel,Innerwear,Briefs,Red,Summer,2016.0,Casual,Facit Men Fusion Brie Red Briefs
45002.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Sports,Maxima Men Attivo Digital Watch
4325.jpg,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Kid's Unisex Stop Turqoise Kidswear
24809.jpg,Unisex,Apparel,Bottomwear,Swimwear,Pink,Fall,2011.0,Sports,Nabaiji Unisex Pink Swimming Cap
20495.jpg,Women,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Baggit Women Oscar Taj Brown Wallet
56415.jpg,Men,Footwear,Sandal,Sandals,Charcoal,Spring,2013.0,Casual,GAS Men Charcoal Jungle Sandals
33082.jpg,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Green Striped T-Shirt
1657.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Reebok Men's White High Wire Shoe
26306.jpg,Men,Apparel,Topwear,Tshirts,Grey,Fall,2013.0,Casual,Proline Men Pack of 3 T-Shirts
3564.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015.0,Casual,Skechers Men Sage Brown Lifestyle Casual Shoe
43791.jpg,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem Gold & Brown Earrings
30263.jpg,Men,Footwear,Shoes,Casual Shoes,Olive,Winter,2018.0,Casual,Red Tape Men Olive Shoes
54726.jpg,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Shree Women Red Printed Kurta
18409.jpg,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Skechers Women Prospeed Black Shoe
35711.jpg,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Women Zoom Vomero Grey Sports Shoes
51254.jpg,Men,Accessories,Belts,Belts,Beige,Summer,2012.0,Casual,Park Avenue Men Beige & Black Belt
50386.jpg,Women,Apparel,Bottomwear,Salwar and Dupatta,Turquoise Blue,Summer,2012.0,Ethnic,Vishudh Women Turquoise Blue Salwar and Dupatta
17441.jpg,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,CASIO Men White Dial Watch ED153
47331.jpg,Women,Accessories,Bags,Mobile Pouch,Black,Summer,2012.0,Casual,Baggit Women Black Raptaa Brush Mobile Pouch
6016.jpg,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,Highlander Men Purple White Checked Shirt
5693.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Genesis Everstone Black Shoe
38832.jpg,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Latin Quarters Women White & Pink Printed Dress
21123.jpg,Men,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,s.Oliver Men Check Purple Sweater
15316.jpg,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011.0,Casual,ADIDAS Men Vigor Green Casual Shoes
59039.jpg,Women,Footwear,Shoes,Flats,Pink,Winter,2012.0,Casual,Carlton London Women Pink Flats
4741.jpg,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Numero Uno Men's Amazon White Grey Shoe
10664.jpg,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Doodle Boy Rockstar-sing it Yellow Tshirts
24451.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Men Air Rally Black Casual Shoes
32534.jpg,Men,Personal Care,Fragrance,Fragrance Gift Set,Black,Spring,2017.0,Casual,Playboy Men Vegas Fragrance Gift Set
56071.jpg,Women,Personal Care,Lips,Lip Liner,Burgundy,Spring,2017.0,Casual,Colorbar Black Berry Lip Pencil 012
53731.jpg,Men,Footwear,Shoes,Casual Shoes,White,Fall,2014.0,Casual,Puma Men White & Black Contest Lo Casual Shoes
44786.jpg,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Lotto Men Blue Shoes
45654.jpg,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Park Avenue Men Navy Blue Brief
4573.jpg,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Women Gls Black Shoe
40326.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Black Absolion Sports Shoes
24663.jpg,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2013.0,Casual,Converse Unisex Oxford Red Casual Shoes
11584.jpg,Women,Apparel,Topwear,Kurtis,Grey,Summer,2011.0,Ethnic,W Women Printed Grey Kurtis
15918.jpg,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Casual,ADIDAS Unisex BP Cable Black Backpack
31183.jpg,Men,Accessories,Accessories,Accessory Gift Set,Brown,Summer,2012.0,Casual,Cabarelli Men Accessory Gift Set
3756.jpg,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Status Quo Men's Concerts Mulberry T-shirt
29940.jpg,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Police Men Grey Dial Watch PL12963JS-61
49099.jpg,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Deborah 24 Ore Perfect Foundation Apricot 4
54514.jpg,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,F Sports Men White Rodeo Shoes
28892.jpg,Women,Apparel,Innerwear,Briefs,Black,Summer,2012.0,Casual,Enamor Women Black Mid-Rise Bikini Brief
50988.jpg,Women,Apparel,Innerwear,Briefs,Pink,Summer,2017.0,Casual,Enamor Women Pink Briefs
2684.jpg,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Inkfruit Men's City Beats Violet T-shirt
35523.jpg,Girls,Footwear,Sandal,Sandals,Purple,Summer,2012.0,Casual,Enroute Teens Purple Sandals
6224.jpg,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Lee Men's Tom Grey Melange T-shirt
23446.jpg,Women,Apparel,Topwear,Kurtis,Red,Fall,2013.0,Ethnic,Satya Paul Women Red Kurti
17673.jpg,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Pumps
3590.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Converse Men's Chuck Taylor Doodle Art Hi Black Canvas Shoe
30297.jpg,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Grand Sport Off White T-shirt
27220.jpg,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Doodle Kids Girl Printed Purple Top
13015.jpg,Women,Footwear,Shoes,Flats,Maroon,Fall,2011.0,Casual,Inc 5 Women Casual Maroon Sandals
7130.jpg,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Urban Yoga Men's White T-shirt
16567.jpg,Women,Apparel,Dress,Dresses,Red,Fall,2011.0,Casual,AND by Anita Dongre Women Printed Red Dresses
28268.jpg,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Gatsby Men Intense Deo
23680.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Red Tape Men Brown Casual Shoes
13829.jpg,Men,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,Indigo Nation Men Stripes Purple Sweaters
34637.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men Vienna III White Sports Shoes
5667.jpg,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Men's Gizmo Black T-shirt
20005.jpg,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Blue Printed Top
39914.jpg,Women,Accessories,Bags,Handbags,Pink,Fall,2012.0,Casual,Tortoise Women Pink Sling Bag
52425.jpg,Women,Apparel,Loungewear and Nightwear,Nightdress,Purple,Winter,2015.0,Casual,Red Rose Women Purple Nightdress
57157.jpg,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Elle Women White T-shirt
10690.jpg,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Doodle Boy Mummy daddy me Yellow Tshirts
58923.jpg,Men,Accessories,Accessories,Accessory Gift Set,Black,Summer,2012.0,Casual,Hakashi Men Combo pack Tie+Cufflink+Pocket square
33412.jpg,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Baggit Women Wrap Index Purple Wallet
20839.jpg,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Women Future Cat M1 Denim Black  Casual Shoes
39128.jpg,Women,Apparel,Bottomwear,Leggings,Red,Fall,2012.0,Casual,Aneri Women Red Leggings
25577.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Fila Men Surveillance Black Shoe
11742.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Lee Men Navy Blue Polo Tshirts
56085.jpg,Women,Personal Care,Lips,Lip Gloss,White,Spring,2017.0,Casual,Colorbar Pearliser Star Shine Lip Gloss 08
20237.jpg,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Wrangler Women Printed Blue T-shirt
37280.jpg,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Tantra Women Blue Facebook T-shirt
5455.jpg,Boys,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Ant Kids Boy's Musical Buzz Green T-Shirts Kidswear
